label,horizontal,nose_x,nose_y,nose_z,left_shoulder_x,left_shoulder_y,left_shoulder_z,right_shoulder_x,right_shoulder_y,right_shoulder_z,left_hip_x,left_hip_y,left_hip_z,right_hip_x,right_hip_y,right_hip_z,left_knee_x,left_knee_y,left_knee_z,right_knee_x,right_knee_y,right_knee_z,left_ankle_x,left_ankle_y,left_ankle_z,right_ankle_x,right_ankle_y,right_ankle_z
U,True,0.4787216782569885,0.1736727952957153,-0.2394494414329528,0.5279095768928528,0.2602476775646209,-0.2764366567134857,0.4857179820537567,0.2712046205997467,0.0366193801164627,0.5164529085159302,0.5009443759918213,-0.0977072268724441,0.4843771457672119,0.4994693994522095,0.0976154655218124,0.5086752772331238,0.6812641024589539,-0.1108776703476905,0.47563436627388,0.6547359824180603,0.1958647817373275,0.5041890144348145,0.859907329082489,-0.0324845947325229,0.4891465306282043,0.7909002304077148,0.3562204539775848
U,True,0.4842466711997986,0.1859141439199447,-0.0382222086191177,0.5165274143218994,0.2635840177536011,-0.1890721023082733,0.496463805437088,0.2667196393013,0.1411777734756469,0.5087212920188904,0.5018094182014465,-0.1013777107000351,0.492167204618454,0.4974845647811889,0.1012368500232696,0.503446638584137,0.6837183833122253,-0.1015195772051811,0.494386076927185,0.6628003120422363,0.2055472284555435,0.5080149173736572,0.8680083155632019,-0.0982008501887321,0.5058399438858032,0.7901559472084045,0.3258183002471924
U,True,0.4248465299606323,0.2017177492380142,-0.0795530378818512,0.45872762799263,0.2579813301563263,-0.2183529734611511,0.456800639629364,0.2682729363441467,0.1143520250916481,0.5070585608482361,0.5047029256820679,-0.1084939837455749,0.4941475093364715,0.4960199892520904,0.1085216924548149,0.4800335466861725,0.6713652610778809,-0.0781464204192161,0.4749097228050232,0.6454026103019714,0.261065274477005,0.4850287139415741,0.8519481420516968,-0.0456793643534183,0.4838273823261261,0.793113648891449,0.4222790598869324
U,True,0.545470654964447,0.20607890188694,-0.1264356225728988,0.510424792766571,0.27423095703125,0.0686149522662162,0.4942473471164703,0.2615567445755005,-0.2503622174263,0.5086459517478943,0.500293493270874,0.0997383818030357,0.4917464554309845,0.4986773133277893,-0.0998070836067199,0.5036965012550354,0.6626555323600769,0.2054188251495361,0.4955631792545318,0.6791508793830872,-0.0617953166365623,0.497370034456253,0.7928255796432495,0.3488154709339142,0.4972114861011505,0.8611019849777222,-0.006469746120274
U,True,0.561437726020813,0.1864342540502548,-0.0717662125825882,0.5302051305770874,0.2695409655570984,0.1067361608147621,0.536925196647644,0.262636125087738,-0.206961303949356,0.503684401512146,0.496415376663208,0.1041555255651474,0.4976065754890442,0.5036203265190125,-0.104137971997261,0.5315762162208557,0.6484752297401428,0.2065162360668182,0.529876708984375,0.6666693091392517,-0.0469219572842121,0.5093817710876465,0.7884315252304077,0.3368158340454101,0.5048295855522156,0.8306565880775452,0.0298786200582981
U,True,0.5107846856117249,0.1750156879425048,-0.0686237588524818,0.4798597395420074,0.2594309747219085,0.1226138919591903,0.4899676740169525,0.2551823258399963,-0.2233193516731262,0.5045505166053772,0.4984759390354156,0.1038223132491111,0.4962950050830841,0.5022127628326416,-0.1038998365402221,0.5025539994239807,0.6535840630531311,0.2621863186359405,0.4877993166446686,0.6725999712944031,-0.0480450801551342,0.4865182340145111,0.7898039221763611,0.430329829454422,0.4769043624401092,0.850411593914032,0.0251178909093141
U,True,0.5175095796585083,0.1797603815793991,-0.0714031532406807,0.4908321797847748,0.2549307346343994,0.111262209713459,0.4902240335941314,0.2523074746131897,-0.2162234783172607,0.50785231590271,0.4961428642272949,0.0957957431674003,0.4923907816410064,0.5026580095291138,-0.0958620980381965,0.5114634037017822,0.6553271412849426,0.221720278263092,0.4941160380840301,0.6755405068397522,-0.048601359128952,0.4942783415317535,0.791978657245636,0.3638637661933899,0.4856986105442047,0.855811357498169,0.0191759411245584
U,True,0.5708326697349548,0.2041919082403183,-0.0385748706758022,0.5308181643486023,0.2702059149742126,0.146845206618309,0.5414488315582275,0.2577061057090759,-0.2129661738872528,0.5012640357017517,0.495466947555542,0.1163947135210037,0.4989789724349975,0.5034591555595398,-0.1164403557777404,0.5182889103889465,0.6612823009490967,0.2328747361898422,0.5177509188652039,0.6795305013656616,-0.0649603977799415,0.5099068880081177,0.8031920194625854,0.3770475089550018,0.5064913034439087,0.8537583947181702,-0.0121488785371184
U,True,0.5867565274238586,0.2433900684118271,-0.0621259324252605,0.5467286109924316,0.2876737415790558,0.1118935495615005,0.5494009852409363,0.2721824645996094,-0.214516595005989,0.5029863119125366,0.496145486831665,0.1076465621590614,0.498296707868576,0.5044785141944885,-0.1076347976922988,0.5295064449310303,0.6380616426467896,0.2134861797094345,0.5295721888542175,0.6661365032196045,-0.0393761210143566,0.5199646353721619,0.7827728390693665,0.3601452112197876,0.5144200325012207,0.8413589000701904,0.0354756228625774
U,True,0.5170854330062866,0.1795556098222732,-0.0831951349973678,0.4882047474384308,0.2549254596233368,0.1105981469154357,0.4896490275859833,0.2534527480602264,-0.2282910943031311,0.5087632536888123,0.497466892004013,0.0977523028850555,0.4923067986965179,0.5012587308883667,-0.0978231728076934,0.5069006681442261,0.6561062335968018,0.2281698137521743,0.4907147586345672,0.6736920475959778,-0.0329572707414627,0.4890924990177154,0.7951568365097046,0.3798497915267944,0.4824630916118622,0.8511582016944885,0.0586832351982593
U,True,0.5198463201522827,0.1910361647605896,-0.0842603221535682,0.4952052533626556,0.2583751678466797,0.1099827960133552,0.488550454378128,0.258585512638092,-0.2284140735864639,0.5084060430526733,0.4959040880203247,0.1012635231018066,0.4925414025783539,0.5031230449676514,-0.1013245284557342,0.509246289730072,0.6572682857513428,0.239155113697052,0.4935072958469391,0.6772598028182983,-0.0754928290843963,0.4946774542331695,0.8037831783294678,0.3957119286060333,0.4872495234012604,0.8618587851524353,-0.0281610358506441
U,True,0.5346574783325195,0.1858250796794891,-0.1037039831280708,0.4917436838150024,0.2553759813308716,0.0886207669973373,0.4924661517143249,0.255199670791626,-0.2541025280952453,0.5067426562309265,0.4999490976333618,0.1048916801810264,0.4944484233856201,0.4998281598091125,-0.1050399988889694,0.5077313184738159,0.655807614326477,0.2449613511562347,0.4920142292976379,0.6732447147369385,-0.0324228927493095,0.4910630583763122,0.785975456237793,0.4188323020935058,0.4868814945220947,0.8553984761238098,0.0657102540135383
U,True,0.5673803091049194,0.2118215858936309,-0.0508355870842933,0.5320137739181519,0.266890287399292,0.127477154135704,0.5355702042579651,0.2602994441986084,-0.2159134745597839,0.5031704902648926,0.4954604506492615,0.1119950264692306,0.4977498650550842,0.5058882236480713,-0.1120400726795196,0.5225240588188171,0.6589672565460205,0.2267486900091171,0.5217745304107666,0.6765697598457336,-0.060215376317501,0.5119778513908386,0.7998946309089661,0.3729393184185028,0.5098037123680115,0.8521740436553955,-0.0058060279116034
U,True,0.5178960561752319,0.1793390065431594,-0.0682998448610305,0.4941417872905731,0.2593415975570678,0.1190455853939056,0.4902220070362091,0.2554377913475036,-0.2149122059345245,0.5071147680282593,0.4987016320228576,0.0979217141866684,0.4936752021312713,0.5013943314552307,-0.0979693681001663,0.5031232237815857,0.6600585579872131,0.1909632533788681,0.4880439937114715,0.6739667057991028,-0.0648927390575409,0.483747273683548,0.801098108291626,0.3174742460250854,0.4775671064853668,0.8522179126739502,-0.0014532331842929
U,True,0.5165871977806091,0.1844350397586822,-0.0541678741574287,0.4887122213840484,0.259400725364685,0.1323667615652084,0.4912090003490448,0.2550548911094665,-0.2138206958770752,0.5033413171768188,0.4973108768463135,0.1032175943255424,0.4976489245891571,0.5029861927032471,-0.103325106203556,0.5020329356193542,0.6598674654960632,0.2176809906959533,0.490940123796463,0.6795292496681213,-0.0693215131759643,0.483650654554367,0.8111056089401245,0.3538914024829864,0.4782705008983612,0.8641261458396912,-0.0091976327821612
U,True,0.5568756461143494,0.2031022608280182,-0.057753600180149,0.517816424369812,0.2587715983390808,0.1224347576498985,0.5245087146759033,0.2549121379852295,-0.2105957865715026,0.5016170144081116,0.4958742260932922,0.1061531975865364,0.4994406104087829,0.5035862922668457,-0.1062021479010582,0.5123992562294006,0.6599709987640381,0.2142650336027145,0.5071223378181458,0.6788803339004517,-0.0637210384011268,0.500285267829895,0.8028320074081421,0.349562406539917,0.4943990111351013,0.8583847880363464,-0.0067302458919584
U,True,0.5676807761192322,0.2112626433372497,-0.0399757102131843,0.517261266708374,0.2841592729091644,0.1430399417877197,0.5270399451255798,0.2623790800571441,-0.1963726133108139,0.5001886487007141,0.4995140135288238,0.1053621619939804,0.5003749132156372,0.4996807277202606,-0.1054685711860656,0.5242391228675842,0.6605039238929749,0.1937147080898285,0.5189217925071716,0.6765429973602295,-0.0651492327451706,0.5098997950553894,0.8077439069747925,0.3268724381923675,0.5029499530792236,0.8495359420776367,-0.0063840709626674
U,True,0.5106818675994873,0.1782279461622238,-0.0675621256232261,0.4808411300182342,0.2521076202392578,0.1172350421547889,0.4835847914218902,0.250741183757782,-0.2189271003007888,0.5037569999694824,0.4962890148162842,0.0997835472226142,0.4970468878746032,0.5024793148040771,-0.0998705774545669,0.5094612836837769,0.6503239870071411,0.235001653432846,0.4940186738967895,0.6757313013076782,-0.0556960105895996,0.4906840026378631,0.7947564125061035,0.3829709887504577,0.4859717488288879,0.8569694757461548,0.0119848968461155
U,True,0.5048579573631287,0.1921020746231079,-0.0508686602115631,0.4789938330650329,0.2636434435844421,0.1310684829950332,0.4779480993747711,0.2564184665679931,-0.1982886046171188,0.5062739253044128,0.4981402158737182,0.0984827578067779,0.4940329194068908,0.5032162070274353,-0.0985594168305397,0.5112684965133667,0.6604046821594238,0.1970490366220474,0.4926180839538574,0.682762622833252,-0.0750830024480819,0.4939659833908081,0.8012714982032776,0.3183265626430511,0.4870688319206238,0.8652165532112122,-0.0291393175721168
U,True,0.5135404467582703,0.1851557046175003,-0.0585236623883247,0.4908719062805176,0.2550463080406189,0.1195668429136276,0.4806318283081054,0.2481027096509933,-0.1984211206436157,0.5079273581504822,0.4972016811370849,0.0925596952438354,0.49235600233078,0.5026712417602539,-0.0926157757639885,0.5098298788070679,0.6587017774581909,0.1890562176704406,0.4915971755981445,0.6787868738174438,-0.0719970166683197,0.4906771779060364,0.7929803133010864,0.3192422091960907,0.4838506281375885,0.8593573570251465,-0.0241396687924861
U,True,0.5220887064933777,0.1903835982084274,-0.0586172230541706,0.499935120344162,0.2569225132465362,0.1203244626522064,0.4943087995052337,0.248121753334999,-0.1959566473960876,0.5076833367347717,0.4986802935600281,0.0962133705615997,0.4925665557384491,0.5013829469680786,-0.0962878689169883,0.5100709795951843,0.6569706201553345,0.2053241580724716,0.4928272068500519,0.6774088740348816,-0.0980049967765808,0.4892629086971283,0.7960841655731201,0.3354078233242035,0.4824955463409424,0.8652205467224121,-0.0775364190340042
U,True,0.6163231730461121,0.259351909160614,-0.0704821795225143,0.5720166563987732,0.3041164577007293,0.1096751689910888,0.5780187845230103,0.3002562522888183,-0.2262694090604782,0.5041793584823608,0.495495080947876,0.109752707183361,0.4970583617687225,0.5046263337135315,-0.109546810388565,0.5286014080047607,0.6466813683509827,0.1960310935974121,0.5214775800704956,0.6702684164047241,-0.0522896721959114,0.5192483067512512,0.7806501984596252,0.3371785283088684,0.5139937996864319,0.8527078628540039,0.0071401032619178
U,True,0.5047942996025085,0.1815335899591446,-0.0628076195716857,0.4905500113964081,0.266252189874649,0.1177731305360794,0.4833017289638519,0.2657391726970672,-0.2091955095529556,0.5063105821609497,0.4972939193248749,0.0986456573009491,0.4945537149906158,0.5041438937187195,-0.0987259522080421,0.5073990225791931,0.6642459630966187,0.2105124145746231,0.49015012383461,0.6879169940948486,-0.0828095450997352,0.493604451417923,0.8048961162567139,0.3413504660129547,0.4865428507328033,0.8692673444747925,-0.0478952638804912
U,True,0.5510084629058838,0.1986607015132904,-0.1893510073423385,0.5223919153213501,0.2718088030815124,0.066942349076271,0.5037267208099365,0.259516179561615,-0.2338212132453918,0.5082594156265259,0.5015608668327332,0.0975799784064292,0.4918168187141418,0.4989808797836303,-0.0977007746696472,0.502693772315979,0.6677255630493164,0.2298523932695388,0.4931360185146332,0.6825709342956543,-0.0622179619967937,0.4960419237613678,0.8104454278945923,0.389866441488266,0.4931946396827698,0.8613914251327515,-0.0063588856719434
U,True,0.5265518426895142,0.1893224865198135,-0.243721142411232,0.5206009149551392,0.2824254035949707,0.0349641181528568,0.476251482963562,0.2663889527320862,-0.2418684363365173,0.512001633644104,0.4999982714653015,0.0933930948376655,0.4886930882930755,0.5003906488418579,-0.0935309752821922,0.5047177672386169,0.6649689674377441,0.2261389195919037,0.4894872009754181,0.679667592048645,-0.0821425542235374,0.4961761832237243,0.7975521683692932,0.3847946524620056,0.4873325526714325,0.8589692711830139,-0.0320655778050422
U,True,0.5210028290748596,0.1696105599403381,-0.2572654783725738,0.5121270418167114,0.2621689736843109,0.0197099279612302,0.4714941084384918,0.2544112205505371,-0.2727054357528686,0.5159366726875305,0.4974923431873321,0.0928916409611702,0.4848667085170746,0.5027784705162048,-0.0930274799466133,0.5249837636947632,0.6565454602241516,0.2188509404659271,0.4921332895755768,0.6790307760238647,-0.0606618039309978,0.5090181231498718,0.8015702366828918,0.3854298889636993,0.4938211739063263,0.853539764881134,0.0224972609430551
U,True,0.5155279040336609,0.1793611645698547,-0.0682748928666114,0.4992658793926239,0.2596981525421142,0.1164651364088058,0.4876938164234161,0.2599764168262481,-0.2153173387050628,0.509821355342865,0.4984813034534454,0.0980988964438438,0.4915208518505096,0.5022629499435425,-0.098148763179779,0.5128986239433289,0.6555135846138,0.2323684990406036,0.4949899613857269,0.6756952404975891,-0.082759603857994,0.4941662847995758,0.7871536016464233,0.3845493495464325,0.4908235371112823,0.8602748513221741,-0.047544702887535
U,True,0.5774660110473633,0.2007681727409362,-0.1028867959976196,0.5439338088035583,0.2758736908435821,0.0838464573025703,0.5422825217247009,0.2701165974140167,-0.2515842914581299,0.5043031573295593,0.4954984486103058,0.1084668338298797,0.4957906305789947,0.5059760212898254,-0.1085007488727569,0.5243167877197266,0.6474937796592712,0.2634115815162658,0.5256102085113525,0.6676748394966125,-0.0150496559217572,0.5222822427749634,0.7837532162666321,0.4410798251628876,0.5154532790184021,0.8467791080474854,0.0895051956176757
U,True,0.4876364171504974,0.1928001940250396,-0.0353851839900016,0.5159722566604614,0.2580088078975677,-0.1893855333328247,0.5113346576690674,0.2661320865154266,0.1422038525342941,0.509079098701477,0.5019506812095642,-0.0998116508126258,0.4922904968261719,0.4991572499275207,0.0997185185551643,0.5037135481834412,0.683617889881134,-0.078865185379982,0.4958572089672088,0.6695564389228821,0.1879067867994308,0.506162166595459,0.866108238697052,-0.0542028062045574,0.5007625222206116,0.8130878210067749,0.2945747375488281
U,True,0.4680180847644806,0.2014607936143875,-0.059370994567871,0.5037360191345215,0.2519825398921966,-0.2097915709018707,0.4933260083198547,0.2639155685901642,0.1233095526695251,0.5070613026618958,0.5030067563056946,-0.1037478297948837,0.4933275878429413,0.4979986846446991,0.1036581695079803,0.4905740022659302,0.6768251061439514,-0.0671039670705795,0.4810329377651214,0.654873788356781,0.2295476496219635,0.5031557679176331,0.8488591909408569,-0.0306694023311138,0.4946964681148529,0.7930911779403687,0.3790262341499328
U,True,0.4366211295127868,0.2123959213495254,-0.0910079777240753,0.4742944836616516,0.2563290596008301,-0.2364740520715713,0.471179723739624,0.2627606987953186,0.103271834552288,0.508007824420929,0.5040192604064941,-0.1096108853816986,0.4934865832328796,0.4964374303817749,0.1094839572906494,0.4737779200077057,0.6657010912895203,-0.0803045853972435,0.4616275727748871,0.6397673487663269,0.1807128936052322,0.5001088976860046,0.8255999684333801,-0.0165623165667057,0.4871636629104614,0.7787724137306213,0.3323838710784912
U,True,0.4671128392219543,0.19049072265625,-0.0480562336742877,0.5032749772071838,0.2472087293863296,-0.1938451081514358,0.4925911128520965,0.2618825435638428,0.1304438412189483,0.5081994533538818,0.5000277757644653,-0.0965481847524643,0.4918361604213714,0.4985357522964477,0.0964579209685325,0.5077803134918213,0.6801266670227051,-0.0669756159186363,0.4988206028938293,0.6637635231018066,0.1887487173080444,0.5091675519943237,0.8514913320541382,-0.0370563752949237,0.5056796073913574,0.805205225944519,0.3044992685317993
U,True,0.4678995907306671,0.1911526769399643,-0.0619237907230854,0.5033689737319946,0.2417826354503631,-0.2107975035905838,0.4937471747398376,0.2557201981544494,0.1227440908551216,0.5065815448760986,0.5018155574798584,-0.1014645472168922,0.494005024433136,0.4975253045558929,0.1013336554169654,0.4944022595882416,0.676575243473053,-0.0777189061045646,0.4845994710922241,0.6541607975959778,0.2221662849187851,0.508826732635498,0.8502323031425476,-0.0500652939081192,0.4970569014549255,0.7929402589797974,0.3562436401844024
U,True,0.4594953656196594,0.202750876545906,-0.0448319539427757,0.4959367215633392,0.2539113759994507,-0.1980137974023819,0.492664635181427,0.2667835652828216,0.1401297301054,0.5052433609962463,0.5038928389549255,-0.1007095798850059,0.4963716566562652,0.4969918131828308,0.1006309315562248,0.476999282836914,0.6716395020484924,-0.0736013203859329,0.4706598818302154,0.6496596336364746,0.1949034333229065,0.4954629838466644,0.8445695042610168,-0.0299884993582963,0.486994981765747,0.7855508327484131,0.3312972784042358
U,True,0.4756271243095398,0.1878300160169601,-0.0574772916734218,0.5075637102127075,0.2453261911869049,-0.2156349420547485,0.5034409761428833,0.2615159451961517,0.1399585306644439,0.5071699619293213,0.5020305514335632,-0.1060198619961738,0.4941669702529907,0.4992012977600097,0.1058213636279106,0.5012987852096558,0.6781175136566162,-0.0411209687590599,0.4959800243377685,0.6623502373695374,0.1872526556253433,0.5091730952262878,0.8560166954994202,0.0287830289453268,0.5018035769462585,0.7989504337310791,0.295611560344696
U,True,0.486766517162323,0.1855287700891494,-0.0176572985947132,0.5197845697402954,0.2521573305130005,-0.1739136278629303,0.5011588335037231,0.2669756710529327,0.1622730940580368,0.5097722411155701,0.5014180541038513,-0.0987821742892265,0.4906165897846222,0.4983068108558655,0.0985817834734916,0.5112391114234924,0.6766098737716675,-0.0686247572302818,0.5001602172851562,0.6622958779335022,0.1704758405685424,0.517677903175354,0.8573876023292542,-0.0325650237500667,0.5111380219459534,0.7986316084861755,0.2682966291904449
U,True,0.4804771244525909,0.1888064891099929,-0.0493664517998695,0.513647735118866,0.2504574656486511,-0.1965257972478866,0.5005359053611755,0.2629964351654053,0.1407587826251983,0.5094660520553589,0.5024482607841492,-0.1023666933178901,0.4921670854091644,0.49849534034729,0.1022015884518623,0.5064439177513123,0.6764217019081116,-0.0616280883550643,0.4960922300815582,0.662246823310852,0.1652338057756424,0.520882248878479,0.8566866517066956,-0.0123046720400452,0.507234513759613,0.8030644655227661,0.257891833782196
U,True,0.4287591576576233,0.2417512834072113,-0.0490671508014202,0.4693163335323334,0.2505368590354919,-0.1965914964675903,0.4676772058010101,0.2719112932682037,0.12730173766613,0.5064190030097961,0.4990814328193664,-0.1005802825093269,0.4945422708988189,0.4995552897453308,0.1005150750279426,0.5095188617706299,0.6755041480064392,-0.0588090531527996,0.4966613054275512,0.6605240106582642,0.2017647624015808,0.5115237236022949,0.854037344455719,-0.0178598370403051,0.5071810483932495,0.8065426349639893,0.328154057264328
U,True,0.4601659178733825,0.2091592848300933,-0.0242524370551109,0.4974421858787536,0.2396481335163116,-0.1799649447202682,0.4907881319522857,0.2623204290866852,0.1504212468862533,0.5071803331375122,0.4998424649238586,-0.0988621190190315,0.4942286312580108,0.5008478760719299,0.0987146273255348,0.5103132128715515,0.6736094355583191,-0.0713419541716575,0.5036566257476807,0.66286700963974,0.182469829916954,0.5183091163635254,0.8506922125816345,-0.0404392331838607,0.5108747482299805,0.801349937915802,0.2904433012008667
U,True,0.4533722996711731,0.2104336023330688,-0.0374468006193637,0.4915840327739715,0.2386304289102554,-0.1906744837760925,0.4895537495613098,0.2595745623111725,0.1386130154132843,0.5051501989364624,0.5011289119720459,-0.1009692326188087,0.4955541491508484,0.4976142644882202,0.1008393093943595,0.4912848472595215,0.6744783520698547,-0.0716974809765815,0.4854762852191925,0.657220184803009,0.1931247264146804,0.5111731886863708,0.8504246473312378,-0.0378348864614963,0.5034949779510498,0.7945010662078857,0.3172539472579956
U,True,0.4848910272121429,0.1924589574337005,-0.0277262106537818,0.511064887046814,0.2546704411506653,-0.1763377636671066,0.500185489654541,0.2685043811798095,0.141854852437973,0.5084750056266785,0.5016058683395386,-0.0993380397558212,0.4928545355796814,0.4992110729217529,0.0991475954651832,0.5116814970970154,0.68533855676651,-0.0739709809422493,0.5005862712860107,0.6693063974380493,0.16435606777668,0.5210168957710266,0.8620635271072388,-0.0470477044582366,0.5147735476493835,0.8090795278549194,0.2572066783905029
U,True,0.480986088514328,0.1987535953521728,-0.0623748153448104,0.5092896223068237,0.2568268179893493,-0.2111497372388839,0.503064751625061,0.2699372768402099,0.1194751486182212,0.5071989893913269,0.5007047653198242,-0.1012450158596038,0.4936743676662445,0.5004063248634338,0.1010611653327941,0.5105377435684204,0.6861320734024048,-0.066759392619133,0.5009854435920715,0.6714351773262024,0.2028661221265792,0.5188191533088684,0.8639605641365051,-0.037181407213211,0.5118550658226013,0.811221182346344,0.3277787268161773
U,True,0.4565747380256653,0.2110211253166198,-0.046761717647314,0.4915237426757812,0.2526902258396148,-0.207061767578125,0.4918412566184997,0.2607036828994751,0.1304278522729873,0.5048297643661499,0.502585768699646,-0.1060146614909172,0.4953250885009765,0.4968935251235962,0.1058925092220306,0.4714151322841644,0.660647988319397,-0.052663579583168,0.4654207825660705,0.6357128024101257,0.1855790466070175,0.5120899677276611,0.8046283721923828,0.0379724875092506,0.4962779581546783,0.7587665319442749,0.3304355144500732
U,True,0.4297427535057068,0.2307818830013275,-0.0784335657954216,0.4689797461032867,0.2504988014698028,-0.223497673869133,0.467591255903244,0.2715164721012115,0.1077928021550178,0.5056382417678833,0.5014156699180603,-0.1040101572871208,0.4959446787834167,0.4987087845802307,0.1039296835660934,0.4935277700424194,0.6737948656082153,-0.0539671629667282,0.4869199395179748,0.6535452604293823,0.1941595524549484,0.4919084906578064,0.8509989380836487,0.0054966160096228,0.4910431504249573,0.8035462498664856,0.3158373832702636
U,True,0.452936589717865,0.1894470453262329,-0.0675387382507324,0.4897544384002685,0.2467459142208099,-0.2298582196235656,0.4863507151603699,0.257075548171997,0.1178172081708908,0.5073732733726501,0.5010515451431274,-0.1069603711366653,0.4938310384750366,0.499110996723175,0.1069590151309967,0.5022561550140381,0.6716810464859009,-0.047693520784378,0.4918930530548095,0.6547401547431946,0.2382027953863144,0.507261335849762,0.842182457447052,0.0056446245871484,0.5016036629676819,0.7973074913024902,0.3872009217739105
U,True,0.4868767857551574,0.1829408556222915,-0.0750867500901222,0.5189468264579773,0.2547465562820434,-0.2217252552509308,0.5014384984970093,0.263150542974472,0.1172612980008125,0.5089088678359985,0.5022445321083069,-0.1045336574316024,0.4912467002868652,0.4978200495243072,0.1043992266058921,0.5113034844398499,0.6767539381980896,-0.0664504319429397,0.4996603429317474,0.6590569019317627,0.1991590708494186,0.51706463098526,0.8462265729904175,-0.0233984217047691,0.5095345377922058,0.7980618476867676,0.322015643119812
U,True,0.4792032539844513,0.1924454867839813,-0.0480636991560459,0.5110453963279724,0.2545033693313598,-0.1941993534564972,0.4957525134086609,0.2698473632335663,0.135129764676094,0.5088747143745422,0.5017043948173523,-0.1019787117838859,0.4918211996555328,0.4996113181114197,0.1018639281392097,0.5046496987342834,0.6799923777580261,-0.0780175402760505,0.4949956238269806,0.6621583104133606,0.1885231435298919,0.5066230893135071,0.8552023768424988,-0.0516393184661865,0.5027049779891968,0.8073603510856628,0.297915905714035
U,True,0.5131065845489502,0.1891718804836273,-0.0699687674641609,0.4950786828994751,0.264582872390747,0.1123254895210266,0.4838057160377502,0.2653930485248565,-0.2129994928836822,0.5078181028366089,0.4975073933601379,0.0979655981063842,0.4932900667190552,0.5039370656013489,-0.0980414748191833,0.5090616941452026,0.6663510203361511,0.1885111480951309,0.4946528673171997,0.6839577555656433,-0.0923903137445449,0.5012608170509338,0.8245155215263367,0.3088721334934234,0.4941650032997131,0.865246593952179,-0.0603237263858318
U,True,0.5353214740753174,0.1894810795783996,-0.0783224031329155,0.5053579211235046,0.2535862028598785,0.106693685054779,0.5012143850326538,0.248666912317276,-0.2267393469810485,0.507666826248169,0.4956623613834381,0.1021003201603889,0.4931672513484955,0.5029026865959167,-0.1021770313382148,0.5230626463890076,0.6508966088294983,0.215202122926712,0.5096296072006226,0.6751284003257751,-0.0154677424579858,0.5092634558677673,0.7972453236579895,0.3593989610671997,0.4974258244037628,0.8418985605239868,0.093855082988739
U,True,0.5646190643310547,0.2109927684068679,-0.0641583502292633,0.5297996401786804,0.2710539102554321,0.1084749996662139,0.5293639302253723,0.2605904340744018,-0.2228357493877411,0.50519859790802,0.496356189250946,0.1067497283220291,0.4951696097850799,0.5035114288330078,-0.1067495197057724,0.537010908126831,0.6452632546424866,0.1941206902265548,0.5296597480773926,0.6659515500068665,-0.029773261398077,0.5102784633636475,0.7914018034934998,0.3308324813842773,0.5008228421211243,0.8305531144142151,0.0738657489418983
U,True,0.531268835067749,0.1842949241399765,-0.0791311413049697,0.5074319243431091,0.2519265711307525,0.1114045232534408,0.4966874420642853,0.2415481060743332,-0.2215271443128585,0.5101198554039001,0.4971157014369964,0.0994402542710304,0.4903881847858429,0.5016365051269531,-0.0995562896132469,0.5047061443328857,0.6554151773452759,0.2279386967420578,0.4891692101955414,0.6746559739112854,-0.0371647700667381,0.494328111410141,0.8045508861541748,0.3810333609580993,0.4857570827007293,0.8469153642654419,0.0400732196867466
U,True,0.5308587551116943,0.1865452975034713,-0.0741975530982017,0.5058849453926086,0.2538813650608063,0.1149886548519134,0.4976464211940765,0.2460269480943679,-0.2243813872337341,0.5089398622512817,0.4978900551795959,0.1026925146579742,0.4918499886989593,0.5021632313728333,-0.1028053313493728,0.5173510909080505,0.6602714657783508,0.2131604552268982,0.5041050314903259,0.6779720187187195,-0.0265577472746372,0.5018508434295654,0.8104256987571716,0.3588159382343292,0.4886985719203949,0.8513255715370178,0.0703604742884635
U,True,0.542127251625061,0.2050373405218124,-0.0502770468592643,0.5086947679519653,0.2599910497665405,0.1252648830413818,0.5078599452972412,0.2550344467163086,-0.208085834980011,0.5013141632080078,0.495893657207489,0.1055372133851051,0.4992288053035736,0.5042951703071594,-0.1056055873632431,0.5313643217086792,0.6552541255950928,0.1903652548789978,0.5245648622512817,0.6750880479812622,-0.0712895169854164,0.5143068432807922,0.8042672872543335,0.315906822681427,0.5039865970611572,0.8471810817718506,-0.0197519455105066
U,True,0.5251030325889587,0.1781818568706512,-0.0852806344628334,0.5049937963485718,0.2546356618404388,0.1091991439461708,0.4907833039760589,0.2443127930164337,-0.2180980145931244,0.5116298794746399,0.4983542263507843,0.0966973379254341,0.489066869020462,0.5013612508773804,-0.0967952385544776,0.5112065076828003,0.6555781364440918,0.219109833240509,0.4953761100769043,0.6723009943962097,-0.0368251912295818,0.4993701577186584,0.7966803908348083,0.3697513937950134,0.4882893860340118,0.8426169157028198,0.0506784208118915
U,True,0.5145096182823181,0.1843215972185135,-0.0761527940630912,0.4975059628486633,0.2577324509620666,0.111365407705307,0.4837295114994049,0.2568796873092651,-0.2197663187980651,0.5093525648117065,0.4971640110015869,0.0973447561264038,0.4908536374568939,0.5038158297538757,-0.0973982661962509,0.5056268572807312,0.6578961610794067,0.2061480432748794,0.4914988279342651,0.6710072159767151,-0.0781048536300659,0.4904691278934479,0.8029369115829468,0.3457286953926086,0.4826879501342773,0.8495596647262573,-0.0210072938352823
