label,nose_x,nose_y,nose_z,left_shoulder_x,left_shoulder_y,left_shoulder_z,right_shoulder_x,right_shoulder_y,right_shoulder_z,left_hip_x,left_hip_y,left_hip_z,right_hip_x,right_hip_y,right_hip_z,left_knee_x,left_knee_y,left_knee_z,right_knee_x,right_knee_y,right_knee_z,left_ankle_x,left_ankle_y,left_ankle_z,right_ankle_x,right_ankle_y,right_ankle_z
M,-0.084514886,-0.265227258,-0.065789066,-0.042171031,-0.237058878,-0.213852122,-0.046869636,-0.232105732,0.106715813,0.006158292,0.005185664,-0.102490857,-0.006158292,-0.005185664,0.102492958,-0.070186734,0.13591224,-0.055398148,-0.072127849,0.114353716,0.148051247,-0.035349756,0.298561692,0.064653106,-0.04350847,0.255533695,0.294634193
M,-0.105670333,-0.217888921,-0.149541512,-0.070208788,-0.191340774,-0.275720447,-0.067828119,-0.195237577,0.015149754,0.00682646,0.013656914,-0.097164169,-0.00682646,-0.013656914,0.097168513,-0.085500479,0.087178409,-0.080359861,-0.08622551,0.056593657,0.136830956,-0.036523342,0.229362488,0.072237447,-0.045551658,0.191628277,0.311680377
M,-0.110922396,-0.217852414,-0.15316388,-0.07633996,-0.192660034,-0.277138442,-0.071335614,-0.191296279,0.01522107,0.005663872,0.013013899,-0.096689343,-0.005663872,-0.013013899,0.096688814,-0.084367156,0.087895215,-0.071065985,-0.085091829,0.058992565,0.154973447,-0.039331317,0.233233631,0.064849101,-0.04810375,0.191330135,0.326885045
M,-0.103946269,-0.251351833,-0.100010432,-0.068746984,-0.225811452,-0.234056473,-0.068032205,-0.212685704,0.067266107,0.008900464,0.004368722,-0.102102727,-0.008900464,-0.004368722,0.102066547,-0.050167382,0.148106635,-0.075136386,-0.059767783,0.126616001,0.11117772,-0.036982834,0.330064237,0.013122854,-0.041067302,0.287225485,0.242666051
M,-0.067890584,-0.307455406,-0.063913949,-0.029004484,-0.264570221,-0.223453864,-0.028342843,-0.248133659,0.131618321,0.005359471,0.002462387,-0.111699753,-0.005359471,-0.002462387,0.111613683,-0.022066265,0.17200762,-0.03884922,-0.02899763,0.153799891,0.185909227,-0.020619422,0.347422302,0.049300972,-0.022755027,0.315259695,0.295647174
M,-0.095258415,-0.257973462,-0.071258001,-0.056066811,-0.226938933,-0.212024257,-0.050196171,-0.228375763,0.090945102,0.006738544,0.0085603,-0.098476186,-0.006738544,-0.00856027,0.098478302,-0.072970152,0.120889783,-0.054792829,-0.075172305,0.095484614,0.145860389,-0.042079091,0.276120543,0.082365751,-0.047883749,0.241677761,0.293374449
M,-0.106099099,-0.210247576,-0.169565335,-0.066157371,-0.184719235,-0.289831668,-0.065947741,-0.189694405,-0.002499109,0.006498218,0.015544653,-0.095849924,-0.006498188,-0.015544653,0.095921382,-0.090232641,0.064730942,-0.081557199,-0.086594552,0.032499254,0.151885375,-0.040694743,0.196716785,0.080122441,-0.048980743,0.155843735,0.339849442
M,-0.105213642,-0.221109241,-0.153384626,-0.069263041,-0.194132507,-0.276105791,-0.065759122,-0.195103437,0.016400211,0.006565154,0.014708519,-0.096869014,-0.006565154,-0.014708489,0.096892014,-0.087303519,0.082000017,-0.071963198,-0.085513234,0.047745466,0.158015445,-0.044558406,0.222488284,0.083147496,-0.052544117,0.174632192,0.337552756
M,-0.083544374,-0.290513813,-0.067095451,-0.048091233,-0.249748528,-0.225130543,-0.042892575,-0.241632342,0.116719097,0.005406797,0.005445242,-0.110323168,-0.005406797,-0.005445242,0.110260285,-0.050411403,0.145460427,-0.04821898,-0.055439472,0.126355827,0.160824344,-0.03865087,0.318151534,0.061715927,-0.044170856,0.280811369,0.300579578
M,-0.022341102,-0.344495475,-0.105605461,0.009612679,-0.279010639,-0.21724005,-0.004765958,-0.263575986,0.118949927,0.010129213,0.00287497,-0.103291862,-0.010129243,-0.00287497,0.103143059,-0.004195631,0.177427292,-0.040894244,-0.009454846,0.161417663,0.180926651,-0.011552721,0.341221929,0.03601006,-0.010432065,0.309802294,0.29084146
M,-0.014704168,-0.332328767,-0.058072489,0.021132708,-0.267747656,-0.208915249,0.003295124,-0.26159288,0.117108412,0.011555016,0.002529979,-0.094694108,-0.011555016,-0.002529979,0.094521947,-0.002120733,0.178731978,-0.032269988,-0.012652874,0.167359829,0.176352188,-0.007109702,0.34914726,0.038220346,-0.009323835,0.314660072,0.287514567
M,-0.075811595,-0.298361391,-0.085985146,-0.035064697,-0.260765523,-0.240995705,-0.037008047,-0.248576641,0.113221414,0.004472494,0.004773319,-0.114394598,-0.004472464,-0.004773319,0.114271864,-0.046677023,0.15246743,-0.050860055,-0.05097726,0.131749451,0.186444417,-0.030739069,0.332184255,0.060149152,-0.033780873,0.292716205,0.331557006
M,-0.098113388,-0.237100929,-0.15902783,-0.059773594,-0.193377972,-0.280866325,-0.061134487,-0.20554927,-0.000818648,0.006189883,0.013284504,-0.095060207,-0.006189883,-0.013284504,0.095066294,-0.083569527,0.092336774,-0.049378525,-0.081870407,0.067476332,0.145462722,-0.040882558,0.232123435,0.11502295,-0.044500262,0.204421759,0.333492458
M,-0.1025635,-0.223393261,-0.155771747,-0.067132473,-0.191803694,-0.283477634,-0.062250137,-0.202898234,0.011900613,0.005548418,0.015236974,-0.097035676,-0.005548418,-0.015236974,0.09707167,-0.089731663,0.069926918,-0.068517551,-0.086618155,0.042803466,0.179785118,-0.045485079,0.2177549,0.090376653,-0.052583337,0.169411302,0.377320141
M,-0.077049732,-0.30898191,-0.093798824,-0.043043733,-0.2579519,-0.241074905,-0.047109842,-0.249463975,0.10128019,0.006308973,0.006127298,-0.110896066,-0.006308973,-0.006127298,0.110781059,-0.051270783,0.143574059,-0.06615264,-0.056996047,0.122313023,0.145705387,-0.036277473,0.314701974,0.0367111,-0.042322278,0.27886796,0.275859207
M,-0.089620024,-0.267259806,-0.114473477,-0.049195975,-0.21592176,-0.251559943,-0.052356958,-0.219056427,0.055838548,0.008617699,0.007510662,-0.102336682,-0.008617699,-0.007510662,0.102341972,-0.068993181,0.114888012,-0.074288473,-0.0744932,0.085296392,0.142690226,-0.039473921,0.273623466,0.056784216,-0.045400292,0.229643941,0.304977626
M,0.080754161,-0.269315898,-0.043956291,0.040715933,-0.224285305,0.119569436,0.044575095,-0.234473109,-0.201168537,0.006650925,-0.008230686,0.106304042,-0.006650895,0.008230686,-0.106295183,0.070588112,0.101521552,0.182416141,0.066909075,0.127396345,-0.085214876,0.038238525,0.240332842,0.306160569,0.028620243,0.286468089,0.019810377
M,0.107591212,-0.225536674,-0.127565205,0.071875334,-0.197410196,0.054881874,0.071194828,-0.193233699,-0.267381728,0.007451057,-0.013761729,0.107741743,-0.007451057,0.013761759,-0.107688323,0.091133773,0.03070879,0.184181035,0.090631068,0.067020535,-0.111543305,0.052522898,0.16291821,0.2826235,0.042772472,0.212592602,0.015906412
M,0.111643732,-0.205889434,-0.106178716,0.077772319,-0.184307396,0.054790255,0.07477051,-0.179973006,-0.237033173,0.00797677,-0.014088392,0.098902591,-0.00797677,0.014088392,-0.098873995,0.094248414,0.021296144,0.146941647,0.092940807,0.052554905,-0.118253179,0.053272784,0.156471968,0.229767948,0.047967017,0.200377643,-0.000716457
M,0.107449055,-0.230145782,-0.05077995,0.067260861,-0.193860501,0.121368021,0.074875236,-0.205063134,-0.203640684,0.008836448,-0.010655493,0.109743759,-0.008836448,0.010655522,-0.109511532,0.081896722,0.079165936,0.119743474,0.075876296,0.11914289,-0.141631573,0.050237,0.227895141,0.175910875,0.041967332,0.27722609,-0.082422651
M,0.097458005,-0.257126987,-0.018583208,0.058260202,-0.213511169,0.151544914,0.068820715,-0.220865846,-0.183845311,0.004265547,-0.010090113,0.110133462,-0.004265517,0.010090113,-0.109973699,0.077941775,0.083012938,0.136159509,0.082846642,0.112344623,-0.122874103,0.047523975,0.23248595,0.216964498,0.042930484,0.269864142,-0.035172172
M,0.112982869,-0.21516183,-0.097588487,0.075634778,-0.18194136,0.07435894,0.077302873,-0.187685817,-0.236629382,0.008517921,-0.011762947,0.102589265,-0.008517921,0.011762977,-0.102524966,0.094054878,0.030206203,0.140134871,0.089600325,0.064841509,-0.132451981,0.050711989,0.165313482,0.217220291,0.041154325,0.210414886,-0.018334717
M,0.111034632,-0.210594893,-0.144999921,0.07602638,-0.182320684,0.040102448,0.071857035,-0.178298533,-0.288147062,0.00986445,-0.011767477,0.108789779,-0.00986442,0.011767507,-0.108725198,0.087311983,0.041467905,0.16770263,0.081480443,0.077382684,-0.114806876,0.048358321,0.176024437,0.271776706,0.039354861,0.223205447,0.013786792
M,0.087838888,-0.280710787,-0.063889012,0.054686666,-0.221947908,0.119981162,0.056953132,-0.233898729,-0.227861822,0.00876379,-0.002594054,0.111368544,-0.00876379,0.002594054,-0.111216038,0.050152063,0.13707906,0.139315367,0.043030679,0.152769148,-0.077659175,0.03442049,0.289808571,0.24160099,0.026823163,0.329903066,-0.000544966
M,0.069945335,-0.293048739,-0.058870163,0.029522181,-0.239627481,0.123416625,0.030637503,-0.258252472,-0.227249652,0.005882144,-0.003533661,0.112313703,-0.005882174,0.003533661,-0.112398431,0.042939544,0.144230604,0.218473718,0.037516594,0.162524164,-0.015302239,0.02298975,0.30687958,0.363327533,0.017520428,0.336111426,0.105134301
M,0.095301449,-0.236097813,-0.058821633,0.057120979,-0.199718475,0.102595232,0.059634924,-0.207952917,-0.202749193,0.0072487,-0.009580791,0.102779143,-0.0072487,0.009580791,-0.102646999,0.082483888,0.066077292,0.138182208,0.078853488,0.101586282,-0.120449744,0.04660821,0.205858707,0.212753966,0.038847268,0.248529553,-0.034402344
M,0.10808599,-0.214548349,-0.083084427,0.070624828,-0.192438662,0.086749703,0.071540654,-0.197463304,-0.22597906,0.006320357,-0.011539787,0.107019857,-0.006320357,0.011539817,-0.106990293,0.093761861,0.02515769,0.17651692,0.093923092,0.055790782,-0.111638717,0.056740642,0.164467573,0.262365311,0.051191688,0.207904696,0.001245227
M,0.09740901,-0.235333383,-0.078293987,0.055136561,-0.201468289,0.093401358,0.061962187,-0.211675882,-0.227016881,0.006731987,-0.011022389,0.108978122,-0.006731987,0.011022389,-0.108877286,0.075078011,0.075505018,0.149311319,0.073061466,0.112124503,-0.108781382,0.048662722,0.231634438,0.232757539,0.043299496,0.272310734,-0.02215345
M,0.07562983,-0.293717235,-0.072836734,0.034956455,-0.244847894,0.111568332,0.039680183,-0.261615664,-0.239812076,0.004751801,-0.005468994,0.109208025,-0.004751772,0.005468965,-0.1093098,0.032808959,0.145538688,0.265291542,0.030456841,0.161976695,0.03961416,0.031654775,0.302295089,0.445008874,0.030579507,0.337341189,0.202433869
M,0.067016602,-0.307755768,-0.065667145,0.029082775,-0.239412934,0.118704744,0.031247914,-0.261484116,-0.236308172,0.006043673,-0.003016621,0.109641597,-0.006043673,0.003016591,-0.109682083,0.038297057,0.1463238,0.242050856,0.034712911,0.161645889,0.022950768,0.028495073,0.303649902,0.407373786,0.026134908,0.332793355,0.172033817
M,0.093236923,-0.252152115,-0.087685116,0.054003954,-0.205595255,0.074141145,0.055722594,-0.217031479,-0.224438414,0.008052528,-0.011289507,0.10274379,-0.008052528,0.011289477,-0.102668151,0.078962088,0.076029301,0.140991449,0.076323628,0.110898376,-0.114957795,0.046048403,0.219109058,0.222348779,0.038162112,0.261847138,-0.032676674
M,0.113174677,-0.197203547,-0.101003259,0.079099655,-0.179070085,0.07639841,0.074781775,-0.187056363,-0.247833237,0.009791911,-0.011872321,0.108252481,-0.009791911,0.011872292,-0.108212717,0.095268011,0.031238914,0.133641824,0.093972564,0.055749774,-0.140024796,0.053532362,0.172640204,0.207957566,0.047101378,0.204979539,-0.029182961
M,0.107507467,-0.214000881,-0.123335369,0.073778987,-0.189042151,0.060597934,0.074878216,-0.192141533,-0.265687644,0.010211587,-0.015262067,0.110589623,-0.010211587,0.015262067,-0.110459633,0.086991072,0.058184326,0.166134804,0.08005631,0.100268126,-0.114791825,0.052384615,0.188137531,0.267127723,0.042114258,0.245101869,-0.006645649
M,0.077257633,-0.285519689,-0.04635096,0.040414691,-0.23367992,0.118599229,0.048128247,-0.242971629,-0.204459101,0.005049944,-0.008330375,0.109511688,-0.005049944,0.008330345,-0.109496407,0.068635702,0.100977898,0.177247867,0.07185173,0.120334625,-0.066548161,0.043692112,0.245079041,0.300097197,0.039740086,0.284959555,0.053260334
M,0.083691716,-0.288671494,-0.096035652,0.046165168,-0.229122579,0.111388579,0.049499273,-0.249644876,-0.262378454,0.00679934,-0.00096333,0.113159902,-0.00679934,0.00096333,-0.113153853,0.045040011,0.135822356,0.215168431,0.043055475,0.146759152,-0.010511979,0.031739414,0.302530587,0.368554264,0.030049801,0.323541641,0.138582572
M,0.048409104,-0.31201157,-0.085472874,0.017437339,-0.251933485,0.101872377,0.009124219,-0.26564157,-0.239465877,0.008868277,-0.002530813,0.104465038,-0.008868277,0.002530813,-0.104555495,0.033878744,0.151649833,0.227297738,0.02023977,0.169618309,0.012137486,0.019098163,0.301638842,0.383253753,0.010161579,0.337398052,0.145970732
M,0.085834146,-0.270863056,-0.054315817,0.047792256,-0.227676868,0.120562389,0.051198184,-0.236856431,-0.21699886,0.005098522,-0.008828372,0.114033394,-0.005098522,0.008828402,-0.113963738,0.071352661,0.100886703,0.162881479,0.072667181,0.12572825,-0.101472706,0.043893278,0.254986763,0.264249802,0.038066268,0.287956357,0.004997237
M,0.107923985,-0.215252936,-0.143021211,0.075558305,-0.188116997,0.044533454,0.071980834,-0.187210262,-0.287633568,0.008378983,-0.012728989,0.113419071,-0.008378953,0.012728989,-0.113389418,0.090058208,0.041399479,0.19419004,0.086514592,0.074718118,-0.117774628,0.050682664,0.17625457,0.302562445,0.043156266,0.222066343,0.01411429
M,0.11096096,-0.208121538,-0.135937497,0.078368783,-0.180957675,0.04782816,0.074823856,-0.18070814,-0.272830099,0.009976983,-0.01359874,0.107309349,-0.009976953,0.01359874,-0.107237831,0.090058684,0.051153421,0.159927741,0.080333114,0.089818239,-0.119472571,0.053803802,0.186265826,0.25442785,0.045668364,0.237407684,0.005352174
M,0.106472254,-0.250658542,-0.062818661,0.069915295,-0.209689856,0.118460454,0.075689077,-0.215251476,-0.222705856,0.00821054,-0.009569317,0.114518628,-0.00821051,0.009569287,-0.11424695,0.06188643,0.114583611,0.150966734,0.05701375,0.144301653,-0.111397557,0.044344783,0.26053524,0.246860936,0.04188025,0.315855861,-0.054773044
M,0.067911267,-0.304514751,-0.064044319,0.032690644,-0.246636808,0.112153031,0.031087756,-0.260365501,-0.227955267,0.004732847,-0.003267765,0.108862028,-0.004732817,0.003267765,-0.108977318,0.02973032,0.157216609,0.235535249,0.026165366,0.170580208,0.021080801,0.026082039,0.314137936,0.386270493,0.024362803,0.340794384,0.166903436
M,0.098722339,-0.258909762,-0.038337342,0.049288452,-0.214547783,0.13134259,0.069080949,-0.222553134,-0.201375917,0.004476011,-0.011018515,0.109860428,-0.004476011,0.011018515,-0.109682418,0.078650713,0.080591142,0.139708325,0.0794065,0.115103424,-0.113921896,0.05102694,0.234281063,0.223241672,0.044149041,0.274784386,-0.02955688
M,0.109903276,-0.201758385,-0.124496624,0.079459071,-0.18989858,0.04976349,0.07294178,-0.187480778,-0.261819005,0.009525895,-0.01347968,0.103963271,-0.009525895,0.01347971,-0.103917345,0.098081708,0.023206711,0.12049038,0.09449321,0.047054648,-0.163337842,0.05496335,0.16402173,0.192832604,0.047700584,0.198753119,-0.04061174
M,0.10499692,-0.21492064,-0.152804479,0.075011134,-0.188340276,0.029005019,0.069673061,-0.190245122,-0.288754374,0.011004388,-0.014223278,0.106378153,-0.011004388,0.014223278,-0.106351644,0.091701388,0.03862381,0.151167184,0.087405384,0.076586723,-0.138782158,0.05561018,0.173243761,0.241472676,0.047463298,0.222158015,0.008291562
M,0.078580916,-0.292737156,-0.107571132,0.044582248,-0.230708599,0.077311583,0.041995168,-0.247746587,-0.25686568,0.010005355,-0.004475117,0.107086606,-0.010005355,0.004475117,-0.107073069,0.051529109,0.126795352,0.196724907,0.047252417,0.142402589,-0.022998409,0.042227626,0.284370005,0.338182867,0.033807516,0.315926135,0.113755383
M,0.019610226,-0.34530741,-0.102082357,-0.000445604,-0.260413617,0.110364832,-0.007561088,-0.276073605,-0.241635159,0.011592269,-0.003556907,0.103064783,-0.011592269,0.003556907,-0.103136949,0.016969025,0.158233047,0.240558282,0.002333939,0.174280047,0.020579593,0.015093207,0.311110318,0.40198034,0.007438123,0.339541614,0.169557288
M,0.014172733,-0.329946399,-0.101086304,-1.62E-05,-0.255330399,0.104141645,-0.022039473,-0.264050409,-0.219113514,0.012321353,-0.002884805,0.095152847,-0.012321353,0.002884805,-0.095242895,0.016701877,0.167043328,0.189034551,7.66E-05,0.177493155,-0.009943409,0.012724698,0.316263616,0.320365846,0.008379281,0.350708306,0.107023306
M,0.072425425,-0.295679793,-0.080682613,0.038072944,-0.239449203,0.098998405,0.036917508,-0.259092778,-0.234709695,0.006024718,-0.003420651,0.105826616,-0.006024718,0.003420651,-0.10582158,0.043543577,0.136396825,0.207583264,0.041622281,0.154980481,-0.012084548,0.034019172,0.291609108,0.355039805,0.028301775,0.324626982,0.126503959
M,0.10335815,-0.231764823,-0.125546515,0.069691837,-0.193799704,0.061516754,0.06993252,-0.191407681,-0.270832747,0.008596838,-0.014241248,0.110216357,-0.008596838,0.014241219,-0.110147543,0.087868392,0.056189418,0.170240328,0.084702313,0.090003848,-0.116360292,0.052786827,0.18712461,0.274591446,0.043629527,0.230380297,0.019708468
M,0.105254412,-0.217278183,-0.182967231,0.075407982,-0.188247859,0.001687344,0.063073874,-0.181140274,-0.319761634,0.012564242,-0.015478224,0.103716739,-0.012564242,0.015478253,-0.103664808,0.092551529,0.04013133,0.138506576,0.088335574,0.069509387,-0.1596701,0.055981338,0.169985771,0.234837353,0.047380924,0.21500659,0.001562802
M,0.072600186,-0.296470895,-0.084747143,0.051427901,-0.240907311,0.087275453,0.041652083,-0.249185205,-0.231836051,0.008996367,-0.005628824,0.10197936,-0.008996367,0.005628824,-0.101918221,0.04773289,0.126956284,0.185912281,0.046033621,0.148460269,-0.025898358,0.039416492,0.26780808,0.32491371,0.032245398,0.313950658,0.094251938
M,0.090703189,-0.2628012,-0.083913818,0.052153766,-0.210651696,0.086080231,0.055262268,-0.218711078,-0.229651019,0.010158479,-0.008091867,0.102381393,-0.010158479,0.008091867,-0.102291517,0.078606844,0.082449377,0.123120829,0.072851241,0.110440969,-0.106061488,0.047769904,0.241562366,0.202740148,0.039984584,0.276330113,-0.02084329
M,-0.098823577,-0.244448572,-0.132733509,-0.055639744,-0.203654498,-0.26429522,-0.063496977,-0.207160562,0.044334967,0.007935226,0.008955002,-0.102255225,-0.007935226,-0.008954972,0.102216378,-0.060743332,0.132223129,-0.092399769,-0.066331655,0.10360074,0.133996263,-0.037581623,0.297253728,-0.016670145,-0.04469949,0.248767734,0.269814581
M,-0.095118165,-0.214849234,-0.153900817,-0.056707054,-0.191437602,-0.273975015,-0.059020042,-0.193584859,0.006825377,0.00881958,0.010567725,-0.096877843,-0.00881958,-0.010567725,0.096890636,-0.070937753,0.113848448,-0.097154632,-0.074143112,0.081337988,0.148707733,-0.035445929,0.270718694,-0.010309163,-0.042769939,0.218964159,0.318391293
M,-0.066867381,-0.298008233,-0.063184932,-0.029744387,-0.246256709,-0.202562034,-0.034381628,-0.232025027,0.115193024,0.005670428,0.003926516,-0.103590555,-0.005670398,-0.003926516,0.103522748,-0.026552916,0.166570485,-0.099626131,-0.033119261,0.139551818,0.199513018,-0.016201794,0.343856096,-0.077169754,-0.019576758,0.286605656,0.337726444
M,-0.094130337,-0.239902139,-0.11913798,-0.058386713,-0.204251945,-0.249821723,-0.057855219,-0.204785138,0.05218723,0.006830513,0.009262681,-0.100523584,-0.006830513,-0.009262681,0.100500964,-0.068708867,0.117870212,-0.07411892,-0.072200477,0.085991085,0.148857847,-0.038046032,0.276330233,0.030467808,-0.043367207,0.228983223,0.311191559
M,-0.079042137,-0.275941133,-0.060253162,-0.047619343,-0.223109603,-0.214861885,-0.041898221,-0.225523353,0.097758494,0.00614512,0.009117484,-0.106724188,-0.00614509,-0.009117484,0.106749937,-0.050901085,0.139773548,-0.086721726,-0.053985596,0.111774743,0.167212754,-0.029307336,0.317594886,-0.022238832,-0.035057187,0.263379514,0.310073346
M,-0.098809958,-0.241090357,-0.136988893,-0.055691183,-0.207086265,-0.260472208,-0.061971605,-0.214504182,0.031901788,0.008033097,0.010049224,-0.09896329,-0.008033097,-0.010049224,0.098889701,-0.055913419,0.137454569,-0.065246902,-0.058836579,0.109998643,0.157046705,-0.030445933,0.300530374,0.021972317,-0.037892342,0.25418669,0.300555855
M,-0.10092482,-0.177837193,-0.145295918,-0.060043961,-0.148194164,-0.251551777,-0.066991121,-0.156985402,-0.002525347,0.006698012,0.010407507,-0.086427696,-0.006698012,-0.010407507,0.08647421,-0.082302094,0.064347684,-0.104910322,-0.081263542,0.029951394,0.138017491,-0.031768799,0.20849973,-0.020967023,-0.039669394,0.155574203,0.304582685
M,-0.075106919,-0.274267659,-0.0432663,-0.038553983,-0.236431003,-0.202326134,-0.035044283,-0.227094293,0.144590408,0.003098845,0.003679574,-0.111116841,-0.003098875,-0.003679574,0.111132689,-0.036325693,0.160112977,-0.098447733,-0.040430486,0.141638279,0.159133926,-0.018775851,0.33706665,-0.046425477,-0.021398365,0.292370021,0.284189165
M,-0.096492171,-0.24681744,-0.086127706,-0.058064163,-0.21658954,-0.228782624,-0.056129634,-0.214459956,0.083463885,0.00648433,0.005179167,-0.101373948,-0.00648433,-0.005179137,0.101347826,-0.05971539,0.135552168,-0.075823344,-0.062809527,0.109459758,0.137210175,-0.03455162,0.309503555,0.012218709,-0.041159987,0.254977942,0.284328133
M,-0.135092109,0.047256291,-0.009924875,-0.122918725,-0.004623771,-0.155690342,-0.109281927,-0.022234261,0.151005909,0.002699733,0.010388076,-0.106487103,-0.002699763,-0.010388076,0.106682703,-0.050917655,0.157440782,-0.108086564,-0.053161591,0.134717107,0.139008179,-0.045208663,0.335507929,-0.050137058,-0.04845646,0.291341782,0.210879549
M,-0.137573063,0.036697507,0.026146181,-0.12775594,-0.004027545,-0.134003028,-0.113290578,-0.030655801,0.184426978,-0.00170207,0.007494152,-0.108928896,0.00170207,-0.007494152,0.109038658,-0.098948985,0.062811553,-0.086046703,-0.092001945,0.051222265,0.169973135,-0.066637933,0.22710216,0.035347775,-0.070183992,0.199511826,0.280060649
M,-0.128008544,-0.107562661,-0.102454498,-0.090085059,-0.114631891,-0.230343997,-0.085965961,-0.135328233,0.036244478,0.006600976,0.01441586,-0.090041585,-0.006600946,-0.01441586,0.090067759,-0.0768646,0.124226093,-0.081114687,-0.078493148,0.097899199,0.14202112,-0.054806143,0.284743786,0.00328385,-0.062063426,0.240370393,0.272360623
M,-0.112540245,-0.204047948,-0.167832077,-0.07563436,-0.172676355,-0.284527212,-0.073970795,-0.186376542,-0.001411487,0.00747627,0.014742851,-0.094707295,-0.00747627,-0.014742881,0.094747096,-0.079002142,0.0819484,-0.049775787,-0.080828547,0.047386765,0.18369244,-0.04009521,0.222002149,0.097458325,-0.050403893,0.172080398,0.380830586
M,-0.134146243,-0.162901729,-0.114382319,-0.098807156,-0.143716305,-0.250276029,-0.091513783,-0.153389066,0.059738476,0.005279779,0.010248899,-0.10710302,-0.00527975,-0.01024887,0.107215472,-0.062128484,0.143979311,-0.095634095,-0.066966951,0.122386575,0.169903591,-0.035259396,0.31103909,-0.023217468,-0.042367071,0.262340784,0.324088365
M,-0.132069796,-0.127762318,-0.082359217,-0.098785818,-0.111284047,-0.205395043,-0.086693197,-0.131719947,0.06935174,0.006002188,0.01168102,-0.096856102,-0.006002158,-0.01168102,0.096962146,-0.066343278,0.131369293,-0.11751356,-0.070466489,0.104131818,0.149814472,-0.028037459,0.290616155,-0.072744519,-0.037938774,0.240372717,0.283469081
M,-0.109503388,-0.175223947,-0.131345749,-0.062817991,-0.152915299,-0.232872352,-0.071598589,-0.163275599,0.001450945,0.008413494,0.016694903,-0.080541477,-0.008413494,-0.016694903,0.080550618,-0.079495132,0.016400218,-0.115775898,-0.085619986,-0.033992767,0.12123467,-0.039287448,0.155042291,-0.027955314,-0.047831774,0.102851272,0.248700783
M,-0.08680439,-0.276339084,-0.065060005,-0.049331725,-0.238329589,-0.204511255,-0.050461411,-0.234318227,0.103546329,0.006280482,0.006187081,-0.103559509,-0.006280482,-0.006187052,0.103439994,-0.042191774,0.1494838,-0.087724768,-0.047727972,0.123994946,0.142271519,-0.020319968,0.331745863,-0.03095823,-0.026812553,0.270969748,0.27475825
M,0.098036051,-0.242448747,-0.08543773,0.060714602,-0.201367021,0.079582259,0.061011374,-0.205870539,-0.227158234,0.007929385,-0.007862359,0.10283982,-0.007929385,0.007862329,-0.102742128,0.068461716,0.095712781,0.173693791,0.06527698,0.125511169,-0.114997268,0.047715306,0.243340135,0.283640534,0.03759551,0.298360586,-0.050384458
M,0.096862197,-0.218245357,-0.138460934,0.062462091,-0.181496233,0.035977967,0.061346829,-0.188308626,-0.267984688,0.00858438,-0.012141079,0.103927299,-0.00858438,0.012141109,-0.103759937,0.078098834,0.065600634,0.165097043,0.072292805,0.109422684,-0.137373552,0.05336833,0.188688397,0.264189243,0.039521098,0.268824339,-0.081409715
M,0.065437496,-0.295364752,-0.078604095,0.037300885,-0.228254974,0.106487438,0.028577447,-0.244817197,-0.215844452,0.007075191,-0.003147304,0.106753536,-0.007075161,0.003147304,-0.106786869,0.031218946,0.142857969,0.228110835,0.027032971,0.162567377,-0.082106002,0.01884824,0.292884886,0.378574014,0.013957739,0.346354842,-0.048679627
M,0.095397413,-0.238367975,-0.123510994,0.05552882,-0.192823946,0.063220568,0.058058619,-0.201922238,-0.259418726,0.007777393,-0.010826886,0.106648512,-0.007777393,0.010826886,-0.106548481,0.074799955,0.065502644,0.220695868,0.069212496,0.11016202,-0.102225423,0.047553539,0.209840953,0.370437324,0.038224399,0.273899436,-0.02274744
M,0.076972485,-0.272109121,-0.092578515,0.040724158,-0.212939739,0.081630185,0.047703266,-0.219625413,-0.23585552,0.006883621,-0.007893562,0.106508784,-0.006883621,0.007893562,-0.106531925,0.052322507,0.119261742,0.21089536,0.048852086,0.146770179,-0.070279226,0.037903905,0.253708839,0.360680997,0.028146982,0.325957477,0.008233481
M,0.100293934,-0.240439683,-0.070597284,0.060597897,-0.201726884,0.105651423,0.065569699,-0.20989874,-0.215443566,0.00766784,-0.010853916,0.108254813,-0.00766784,0.010853887,-0.108079642,0.064124823,0.095407248,0.198995113,0.062667489,0.135903597,-0.121777669,0.044733047,0.224283099,0.32184881,0.034803391,0.305199981,-0.076075673
M,0.107395947,-0.180755496,-0.156311691,0.072615564,-0.167440236,0.015276672,0.066405118,-0.15267399,-0.283682972,0.009514391,-0.014797211,0.098478764,-0.009514391,0.014797211,-0.098437428,0.08627069,0.021203399,0.146331832,0.086036384,0.05390358,-0.144275501,0.047109187,0.147689581,0.237845793,0.039573848,0.204574704,-0.050481576
M,0.073327303,-0.27687721,-0.075707741,0.035886407,-0.227352619,0.113109209,0.035684645,-0.240291357,-0.221656039,0.004612505,-0.004504442,0.108440079,-0.004612505,0.004504442,-0.108446017,0.039219797,0.138035953,0.226605639,0.037486076,0.159468293,-0.068500593,0.02364552,0.276065052,0.382746369,0.01703316,0.334159732,-0.009649668
M,0.098507404,-0.248903304,-0.098413296,0.060013175,-0.207351208,0.073588401,0.062873602,-0.21358794,-0.238681659,0.007799208,-0.010558397,0.105617121,-0.007799208,0.010558367,-0.105498642,0.062990963,0.090880752,0.213545695,0.061006665,0.131351471,-0.105682157,0.045345902,0.229768395,0.35194096,0.03801477,0.303202629,-0.043089669
